fid,ogc_fid,sa2_main16,sa2_5dig16,sa2_name16,sa3_code16,sa3_name16,sa4_code16,sa4_name16,gcc_code16,gcc_name16,ste_code16,ste_name16,areasqkm16,Long,Lat,EJD_Total,EJD_AgriFor,EJD_Mining,EJD_Manufacturing,EJD_Util,EJD_Constr,EJD_Wholesale,EJD_Retail,EJD_AccoFood,EJD_Logistic,EJD_IT,EJD_Fin,EJD_RealEst,EJD_ProfServ,EJD_Admin,EJD_GovDef,EJD_Edu,EJD_Health,EJD_Arts,EJD_Other,EMP_Total_2016,EMP_Total_2021,ERP_2014,ERP_2015,ERP_2016,ERP_2017,ERP_2018,ERP_2019,ERP_2020,EJD_Total_Level
1117,1900,507011150,51150,Bibra Industrial,50701,Cockburn,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,6.5456,115.8088909,-32.10581659,51781.46047,474.1609239,1509.651442,4580.382804,713.4399368,4881.689702,2130.472411,4898.123998,2914.559677,2592.476841,518.3476606,1291.405487,894.7399784,3824.66506,1491.818478,3166.010902,4182.849641,5996.767486,907.2742817,2138.152052,0,0,11,9,7,7,7,7,7,Lv 8
1118,1901,507011151,51151,Bibra Lake,50701,Cockburn,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,4.1706,115.827765,-32.08840933,52325.55152,430.5737148,1797.721507,3048.472226,651.6318242,4087.809699,1534.018282,5082.6986,3361.765702,2257.248168,617.0933772,1657.690017,1002.260425,4262.141386,1579.21886,3627.918255,4797.882666,7129.584029,945.4330288,2055.651638,0,0,0,0,0,0,0,0,0,Lv 8
1119,1904,507011154,51154,Hamilton Hill,50701,Cockburn,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,6.6153,115.7794584,-32.08450933,47542.44326,418.669151,1434.050882,3060.878391,554.3752778,3855.008679,1425.769833,4793.02703,3088.076233,2025.704591,528.3410764,1338.869457,910.2109855,3645.676398,1412.869148,3069.169176,4458.631251,6509.416961,841.852284,1939.344868,0,0,10963,10936,10818,10879,10943,11088,11343,Lv 7
1121,1902,507011152,51152,Coogee,50701,Cockburn,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,10.4233,115.773205,-32.12881854,40328.61237,383.214464,1254.586888,2787.593933,506.9057262,3469.7744,1149.883128,3960.252711,2620.754188,1726.528234,441.8734636,1160.030624,755.7844701,3115.903417,1203.079485,2656.529427,3725.040908,5220.181173,696.9440902,1573.654063,0,0,9009,9086,9145,9279,9398,9523,9764,Lv 6
1122,1905,507011155,51155,Henderson,50701,Cockburn,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,8.7396,115.7793776,-32.1624014,40782.92716,374.2160325,1341.861135,4609.05062,530.2143625,3883.620986,1215.923009,3651.378972,2366.484031,1734.513557,408.4778352,1024.776576,697.7800317,2955.579226,1140.405567,2564.248606,3301.939873,4646.161148,620.7718015,1522.589077,0,0,19,21,24,24,24,24,24,Lv 6
1125,1907,507011159,51159,South Lake - Cockburn Central,50701,Cockburn,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,8.896,115.842848,-32.106292,54719.40084,443.0007702,1759.827056,3311.731051,713.9217191,4742.868054,1608.812966,5445.636147,3538.25392,2435.442578,607.5862042,1643.209725,1065.155951,4237.029147,1621.765033,3980.531505,4827.993283,6948.992416,997.9641369,2161.706348,0,0,11880,11882,11854,11854,11759,11790,11805,Lv 8
1126,1908,507011160,51160,Spearwood,50701,Cockburn,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,6.5192,115.7829706,-32.10425658,46185.99859,405.8866223,1354.262956,3171.790013,558.6462489,3814.417407,1415.376428,4742.349529,3005.25829,2023.558118,491.1384276,1270.547416,889.8116397,3387.178485,1358.697995,3133.888772,4130.804373,6227.652567,794.3661956,1829.140786,0,0,10305,10407,10488,10606,10823,10981,11212,Lv 7
1127,1909,507011161,51161,Success - Hammond Park,50701,Cockburn,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,8.8607,115.8501309,-32.15151921,44107.63259,421.6259867,1371.917278,2694.993408,535.7225558,3549.793353,1222.198962,4968.150429,3171.678952,1858.003838,499.0914267,1345.234379,811.2756896,3312.511705,1318.498095,2917.45021,4011.466368,5541.234809,767.384128,1747.905717,0,0,14394,14935,15480,15951,16327,16799,17522,Lv 7
1128,1910,507011163,51163,Yangebup,50701,Cockburn,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,6.0198,115.8162251,-32.120648,46432.36692,435.3375946,1394.252379,3576.380595,610.8769449,4204.863251,1603.26594,4519.247894,2825.420769,2157.206691,494.1195118,1243.830996,838.8822686,3439.013348,1352.303487,2941.584943,4086.088377,5718.079291,795.3264102,1879.919387,0,0,7767,7772,7749,7721,7674,7598,7659,Lv 7
1129,1911,507011259,51259,Beeliar - Wattleup,50701,Cockburn,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,28.7159,115.8167368,-32.15411231,38054.32122,440.2165332,1196.980595,2680.505845,475.6334818,3264.654523,1100.798657,3848.755373,2501.343998,1737.77085,416.2508174,1085.296236,698.3600068,2879.180182,1126.347027,2491.590779,3480.268603,4678.433012,653.2464144,1501.159916,0,0,8052,8298,8515,8740,9064,9449,9869,Lv 6
