id,J_Job_POW,J_Pop_PUR,J_Val_Job,J_Val_Pop,J_BiVar,Long,Lat
2453,"0","0",A,"1",A1,149.063282,-35.187790
2452,"0","0",A,"1",A1,149.063168,-35.183284
2455,"31","361",A,"3",A3,149.063510,-35.196801
2454,"19","248",A,"2",A2,149.063396,-35.192296
2457,"36","486",A,"3",A3,149.063738,-35.205813
2456,"30","433",A,"3",A3,149.063624,-35.201307
2459,"45","335",A,"2",A2,149.063966,-35.214824
2458,"35","474",A,"3",A3,149.063852,-35.210318
2461,"24","59",A,"1",A1,149.064195,-35.223835
2460,"37","272",A,"2",A2,149.064081,-35.219330
2463,"23","613",A,"4",A4,149.064423,-35.232846
2462,"21","6",A,"1",A1,149.064309,-35.228341
2447,"7","10",A,"1",A1,149.062599,-35.160756
2446,"0","0",A,"1",A1,149.062485,-35.156250
2481,"20","0",A,"1",A1,149.066483,-35.313947
2480,"5","0",A,"1",A1,149.066368,-35.309441
2483,"46","172",A,"2",A2,149.066712,-35.322958
2482,"30","65",A,"1",A1,149.066597,-35.318452
2485,"28","127",A,"2",A2,149.066941,-35.331969
2484,"29","193",A,"2",A2,149.066827,-35.327463
2487,"33","134",A,"2",A2,149.067171,-35.340980
2486,"25","18",A,"1",A1,149.067056,-35.336474
2489,"49","360",A,"3",A3,149.067401,-35.349991
2488,"33","224",A,"2",A2,149.067286,-35.345486
2491,"30","227",A,"2",A2,149.067630,-35.359002
2490,"40","388",A,"3",A3,149.067515,-35.354497
2493,"0","0",A,"1",A1,149.067860,-35.368013
2492,"2","63",A,"1",A1,149.067745,-35.363508
2495,"16","330",A,"2",A2,149.068090,-35.377024
2494,"5","53",A,"1",A1,149.067975,-35.372519
2465,"2945","0",D,"1",D1,149.064651,-35.241858
2464,"3708","207",E,"2",E2,149.064537,-35.237352
2467,"91","447",A,"3",A3,149.064880,-35.250869
2466,"567","208",B,"2",B2,149.064766,-35.246363
2469,"28","481",A,"3",A3,149.065109,-35.259880
2468,"65","458",A,"3",A3,149.064994,-35.255374
2471,"2","37",A,"1",A1,149.065337,-35.268891
2470,"22","328",A,"2",A2,149.065223,-35.264386
2473,"0","0",A,"1",A1,149.065566,-35.277902
2472,"0","0",A,"1",A1,149.065452,-35.273397
2475,"3","0",A,"1",A1,149.065795,-35.286913
2474,"2","0",A,"1",A1,149.065681,-35.282408
2477,"4","1",A,"1",A1,149.066024,-35.295925
2476,"6","1",A,"1",A1,149.065910,-35.291419
2479,"2","1",A,"1",A1,149.066253,-35.304936
2478,"3","0",A,"1",A1,149.066139,-35.300430
2385,"41","343",A,"2",A2,149.062130,-35.359096
2384,"51","451",A,"3",A3,149.062016,-35.354591
2387,"8","68",A,"1",A1,149.062360,-35.368107
2386,"30","419",A,"3",A3,149.062245,-35.363602
2389,"57","373",A,"3",A3,149.062589,-35.377118
2388,"24","275",A,"2",A2,149.062474,-35.372613
2391,"38","297",A,"2",A2,149.062819,-35.386129
2390,"107","219",A,"2",A2,149.062704,-35.381624
2393,"43","247",A,"2",A2,149.063048,-35.395140
2392,"12","186",A,"2",A2,149.062933,-35.390635
2395,"8","146",A,"2",A2,149.063278,-35.404151
2394,"27","408",A,"3",A3,149.063163,-35.399646
2397,"1655","418",C,"3",C3,149.063508,-35.413162
2396,"10","134",A,"2",A2,149.063393,-35.408657
2399,"1466","3",C,"1",C1,149.063737,-35.422173
2398,"1638","82",C,"1",C1,149.063622,-35.417668
2369,"7","0",A,"1",A1,149.060300,-35.287007
2368,"0","0",A,"1",A1,149.060186,-35.282502
2371,"6","0",A,"1",A1,149.060529,-35.296018
2370,"3","1",A,"1",A1,149.060414,-35.291513
2373,"1","0",A,"1",A1,149.060757,-35.305030
2372,"1","0",A,"1",A1,149.060643,-35.300524
2375,"28","0",A,"1",A1,149.060986,-35.314041
2374,"2","0",A,"1",A1,149.060871,-35.309535
2377,"50","126",A,"2",A2,149.061214,-35.323052
2376,"77","7",A,"1",A1,149.061100,-35.318546
2379,"49","217",A,"2",A2,149.061443,-35.332063
2378,"54","122",A,"1",A1,149.061329,-35.327557
2381,"51","444",A,"3",A3,149.061672,-35.341074
2380,"38","337",A,"2",A2,149.061558,-35.336568
2383,"47","514",A,"3",A3,149.061901,-35.350085
2382,"236","458",B,"3",B3,149.061787,-35.345579
2417,"0","4",A,"1",A1,149.065811,-35.503271
2416,"0","5",A,"1",A1,149.065695,-35.498766
2401,"8","11",A,"1",A1,149.063967,-35.431184
2400,"171","52",A,"1",A1,149.063852,-35.426679
2402,"2","0",A,"1",A1,149.064082,-35.435689
2405,"0","0",A,"1",A1,149.064428,-35.449206
2407,"1","0",A,"1",A1,149.064658,-35.458217
2406,"0","1",A,"1",A1,149.064543,-35.453711
2409,"0","0",A,"1",A1,149.064888,-35.467228
2408,"1","0",A,"1",A1,149.064773,-35.462722
2411,"0","0",A,"1",A1,149.065119,-35.476238
2410,"0","0",A,"1",A1,149.065003,-35.471733
2413,"1","0",A,"1",A1,149.065349,-35.485249
2412,"1","0",A,"1",A1,149.065234,-35.480744
2415,"0","1",A,"1",A1,149.065580,-35.494260
2305,"0","0",A,"1",A1,149.059611,-35.476333
2304,"0","1",A,"1",A1,149.059496,-35.471827
2353,"31","330",A,"2",A2,149.058476,-35.214917
2352,"49","431",A,"3",A3,149.058362,-35.210412
2355,"46","480",A,"3",A3,149.058704,-35.223929
2354,"50","329",A,"2",A2,149.058590,-35.219423
2357,"33","753",A,"4",A4,149.058932,-35.232940
2356,"37","621",A,"4",A4,149.058818,-35.228434
2359,"813","24",B,"1",B1,149.059159,-35.241951
2358,"586","244",B,"2",B2,149.059045,-35.237446
2361,"40","387",A,"3",A3,149.059387,-35.250962
2360,"114","380",A,"3",A3,149.059273,-35.246457
2363,"24","338",A,"2",A2,149.059615,-35.259974
2362,"56","421",A,"3",A3,149.059501,-35.255468
2365,"2","0",A,"1",A1,149.059844,-35.268985
2364,"4","100",A,"1",A1,149.059729,-35.264479
2367,"0","0",A,"1",A1,149.060072,-35.277996
2366,"0","0",A,"1",A1,149.059958,-35.273490
2341,"3","0",A,"1",A1,149.057113,-35.160849
2343,"14","0",A,"1",A1,149.057340,-35.169861
2342,"22","0",A,"1",A1,149.057226,-35.165355
2345,"0","1",A,"1",A1,149.057567,-35.178872
2344,"8","0",A,"1",A1,149.057453,-35.174366
2347,"3","30",A,"1",A1,149.057794,-35.187883
2346,"0","0",A,"1",A1,149.057680,-35.183378
2349,"32","265",A,"2",A2,149.058021,-35.196895
2348,"16","333",A,"2",A2,149.057908,-35.192389
2351,"28","401",A,"3",A3,149.058249,-35.205906
2350,"20","286",A,"2",A2,149.058135,-35.201400
2257,"1","21",A,"1",A1,149.054122,-35.260067
2256,"35","408",A,"3",A3,149.054008,-35.255561
2259,"0","0",A,"1",A1,149.054350,-35.269078
2258,"1","0",A,"1",A1,149.054236,-35.264573
2261,"0","0",A,"1",A1,149.054577,-35.278090
2260,"0","0",A,"1",A1,149.054463,-35.273584
2263,"0","0",A,"1",A1,149.054805,-35.287101
2262,"0","0",A,"1",A1,149.054691,-35.282595
2265,"0","0",A,"1",A1,149.055033,-35.296112
2264,"0","1",A,"1",A1,149.054919,-35.291606
2267,"0","0",A,"1",A1,149.055261,-35.305123
2266,"0","0",A,"1",A1,149.055147,-35.300617
2269,"6","0",A,"1",A1,149.055489,-35.314134
2268,"4","0",A,"1",A1,149.055375,-35.309629
2271,"73","37",A,"1",A1,149.055717,-35.323145
2270,"85","0",A,"1",A1,149.055603,-35.318640
2241,"7","87",A,"1",A1,149.052306,-35.187977
2240,"0","0",A,"1",A1,149.052192,-35.183471
2243,"13","191",A,"2",A2,149.052532,-35.196988
2242,"18","312",A,"2",A2,149.052419,-35.192482
2245,"41","473",A,"3",A3,149.052759,-35.205999
2244,"26","320",A,"2",A2,149.052646,-35.201494
2247,"38","242",A,"2",A2,149.052986,-35.215011
2246,"45","530",A,"3",A3,149.052873,-35.210505
2249,"57","380",A,"3",A3,149.053213,-35.224022
2248,"41","256",A,"2",A2,149.053099,-35.219516
2251,"49","436",A,"3",A3,149.053440,-35.233033
2250,"51","599",A,"4",A4,149.053327,-35.228528
2253,"78","613",A,"4",A4,149.053667,-35.242045
2252,"73","619",A,"4",A4,149.053554,-35.237539
2255,"47","435",A,"3",A3,149.053895,-35.251056
2254,"32","512",A,"3",A3,149.053781,-35.246550
2289,"0","12",A,"1",A1,149.057775,-35.404245
2288,"10","210",A,"2",A2,149.057660,-35.399740
2291,"21","0",A,"1",A1,149.058004,-35.413256
2290,"12","0",A,"1",A1,149.057889,-35.408751
2293,"64","0",A,"1",A1,149.058233,-35.422267
2292,"197","0",A,"1",A1,149.058119,-35.417762
2294,"8","0",A,"1",A1,149.058348,-35.426773
2299,"0","0",A,"1",A1,149.058922,-35.449300
2301,"1","0",A,"1",A1,149.059151,-35.458311
2300,"0","0",A,"1",A1,149.059036,-35.453805
2303,"0","0",A,"1",A1,149.059381,-35.467322
2302,"0","0",A,"1",A1,149.059266,-35.462816
2273,"49","431",A,"3",A3,149.055945,-35.332157
2272,"50","107",A,"1",A1,149.055831,-35.327651
2275,"372","265",B,"2",B2,149.056174,-35.341168
2274,"32","390",A,"3",A3,149.056059,-35.336662
2277,"63","434",A,"3",A3,149.056402,-35.350179
2276,"261","473",B,"3",B3,149.056288,-35.345673
2279,"23","458",A,"3",A3,149.056631,-35.359190
2278,"53","265",A,"2",A2,149.056516,-35.354684
2281,"6","59",A,"1",A1,149.056859,-35.368201
2280,"27","474",A,"3",A3,149.056745,-35.363695
2283,"31","343",A,"2",A2,149.057088,-35.377212
2282,"26","219",A,"2",A2,149.056974,-35.372706
2285,"12","327",A,"2",A2,149.057317,-35.386223
2284,"62","248",A,"2",A2,149.057202,-35.381717
2287,"26","321",A,"2",A2,149.057546,-35.395234
6288,"0","0",A,"1",A1,149.263223,-35.269857
2286,"25","410",A,"3",A3,149.057431,-35.390729
2193,"0","0",A,"1",A1,149.053415,-35.449394
2195,"1","0",A,"1",A1,149.053644,-35.458405
2194,"0","0",A,"1",A1,149.053530,-35.453899
2177,"21","459",A,"3",A3,149.051587,-35.377306
2176,"18","156",A,"2",A2,149.051473,-35.372800
2179,"20","389",A,"3",A3,149.051815,-35.386317
2178,"20","320",A,"2",A2,149.051701,-35.381811
2181,"18","276",A,"2",A2,149.052043,-35.395328
2180,"29","501",A,"3",A3,149.051929,-35.390822
2183,"0","0",A,"1",A1,149.052272,-35.404339
2182,"0","0",A,"1",A1,149.052157,-35.399833
2185,"5","0",A,"1",A1,149.052500,-35.413350
2184,"4","0",A,"1",A1,149.052386,-35.408844
6285,"0","0",A,"1",A1,149.262847,-35.256342
2187,"9","0",A,"1",A1,149.052729,-35.422361
2186,"0","0",A,"1",A1,149.052615,-35.417855
6287,"0","0",A,"1",A1,149.263098,-35.265352
6286,"2","0",A,"1",A1,149.262972,-35.260847
2188,"9","0",A,"1",A1,149.052843,-35.426866
2237,"9","0",A,"1",A1,149.051852,-35.169954
2236,"9","0",A,"1",A1,149.051739,-35.165448
2239,"0","0",A,"1",A1,149.052079,-35.178965
2238,"0","0",A,"1",A1,149.051966,-35.174460
2131,"1","0",A,"1",A1,149.046365,-35.170047
2130,"1","0",A,"1",A1,149.046252,-35.165541
2133,"0","0",A,"1",A1,149.046591,-35.179058
2132,"0","0",A,"1",A1,149.046478,-35.174552
2135,"9","225",A,"2",A2,149.046817,-35.188070
2134,"0","0",A,"1",A1,149.046704,-35.183564
2137,"23","387",A,"3",A3,149.047043,-35.197081
2136,"20","200",A,"2",A2,149.046930,-35.192575
2139,"20","436",A,"3",A3,149.047269,-35.206092
2138,"26","517",A,"3",A3,149.047156,-35.201587
2141,"29","133",A,"2",A2,149.047496,-35.215104
2140,"33","380",A,"3",A3,149.047383,-35.210598
2143,"48","498",A,"3",A3,149.047722,-35.224115
2142,"42","279",A,"2",A2,149.047609,-35.219609
2161,"0","0",A,"1",A1,149.049764,-35.305216
2160,"0","0",A,"1",A1,149.049651,-35.300711
2163,"0","0",A,"1",A1,149.049992,-35.314228
2162,"0","0",A,"1",A1,149.049878,-35.309722
2165,"39","192",A,"2",A2,149.050219,-35.323239
2164,"16","118",A,"1",A1,149.050106,-35.318733
2167,"72","237",A,"2",A2,149.050447,-35.332250
2166,"63","92",A,"1",A1,149.050333,-35.327744
2169,"337","321",B,"2",B2,149.050675,-35.341261
2168,"60","447",A,"3",A3,149.050561,-35.336756
2171,"94","437",A,"3",A3,149.050903,-35.350272
2170,"103","457",A,"3",A3,149.050789,-35.345767
2173,"27","494",A,"3",A3,149.051131,-35.359283
2172,"61","502",A,"3",A3,149.051017,-35.354778
2175,"0","0",A,"1",A1,149.051359,-35.368294
2174,"25","439",A,"3",A3,149.051245,-35.363789
2145,"55","550",A,"3",A3,149.047949,-35.233126
2144,"53","573",A,"4",A4,149.047835,-35.228621
2147,"55","443",A,"3",A3,149.048175,-35.242138
2146,"81","659",A,"4",A4,149.048062,-35.237632
2149,"28","341",A,"2",A2,149.048402,-35.251149
2148,"33","402",A,"3",A3,149.048289,-35.246643
2151,"1","15",A,"1",A1,149.048629,-35.260160
2150,"29","321",A,"2",A2,149.048515,-35.255655
2153,"1","2",A,"1",A1,149.048856,-35.269171
2152,"0","0",A,"1",A1,149.048742,-35.264666
2155,"0","0",A,"1",A1,149.049083,-35.278183
2154,"0","0",A,"1",A1,149.048969,-35.273677
2157,"0","0",A,"1",A1,149.049310,-35.287194
2156,"0","0",A,"1",A1,149.049196,-35.282688
2159,"0","1",A,"1",A1,149.049537,-35.296205
2158,"1","0",A,"1",A1,149.049424,-35.291700
2065,"104","260",A,"2",A2,149.045403,-35.350365
2064,"50","436",A,"3",A3,149.045290,-35.345860
2067,"29","353",A,"3",A3,149.045631,-35.359377
2066,"64","301",A,"2",A2,149.045517,-35.354871
2069,"1","0",A,"1",A1,149.045858,-35.368388
2068,"23","257",A,"2",A2,149.045744,-35.363882
2071,"33","273",A,"2",A2,149.046086,-35.377399
2070,"10","214",A,"2",A2,149.045972,-35.372893
2073,"24","359",A,"3",A3,149.046313,-35.386410
2072,"16","315",A,"2",A2,149.046199,-35.381904
2075,"13","117",A,"1",A1,149.046541,-35.395421
2074,"24","428",A,"3",A3,149.046427,-35.390915
2077,"0","1",A,"1",A1,149.046769,-35.404432
2076,"0","0",A,"1",A1,149.046655,-35.399927
2079,"0","0",A,"1",A1,149.046997,-35.413443
2078,"1","0",A,"1",A1,149.046883,-35.408938
2049,"1","1",A,"1",A1,149.043588,-35.278276
2048,"0","0",A,"1",A1,149.043475,-35.273770
2051,"0","1",A,"1",A1,149.043815,-35.287287
2050,"0","0",A,"1",A1,149.043702,-35.282781
2053,"0","0",A,"1",A1,149.044041,-35.296298
2052,"0","0",A,"1",A1,149.043928,-35.291793
2055,"0","0",A,"1",A1,149.044268,-35.305309
2054,"0","0",A,"1",A1,149.044155,-35.300804
2057,"11","307",A,"2",A2,149.044495,-35.314321
2056,"12","15",A,"1",A1,149.044382,-35.309815
2059,"12","324",A,"2",A2,149.044722,-35.323332
2058,"14","284",A,"2",A2,149.044608,-35.318826
2061,"62","340",A,"2",A2,149.044949,-35.332343
2060,"56","100",A,"1",A1,149.044835,-35.327838
2063,"65","445",A,"3",A3,149.045176,-35.341354
2062,"70","434",A,"3",A3,149.045062,-35.336849
6179,"1","1",A,"1",A1,149.257355,-35.256445
6181,"1","0",A,"1",A1,149.257605,-35.265455
6180,"0","0",A,"1",A1,149.257480,-35.260950
6183,"1","0",A,"1",A1,149.257855,-35.274465
6182,"0","0",A,"1",A1,149.257730,-35.269960
6185,"1","0",A,"1",A1,149.258105,-35.283475
6184,"2","0",A,"1",A1,149.257980,-35.278970
6187,"1","0",A,"1",A1,149.258355,-35.292485
6186,"0","0",A,"1",A1,149.258230,-35.287980
4049,"319","0",B,"1",B1,149.146316,-35.213391
4048,"246","220",B,"2",B2,149.146198,-35.208886
4051,"16","0",A,"1",A1,149.146553,-35.222402
4050,"56","0",A,"1",A1,149.146435,-35.217897
4053,"22","65",A,"1",A1,149.146791,-35.231413
4052,"8","12",A,"1",A1,149.146672,-35.226908
4055,"54","568",A,"4",A4,149.147028,-35.240424
4054,"86","424",A,"3",A3,149.146910,-35.235918
4057,"69","286",A,"2",A2,149.147266,-35.249434
4056,"30","490",A,"3",A3,149.147147,-35.244929
4059,"58","506",A,"3",A3,149.147504,-35.258445
4058,"76","406",A,"3",A3,149.147385,-35.253940
4061,"54","294",A,"2",A2,149.147742,-35.267456
4060,"57","379",A,"3",A3,149.147623,-35.262950
4063,"311","152",B,"2",B2,149.147980,-35.276466
4062,"100","343",A,"2",A2,149.147861,-35.271961
4033,"0","0",A,"1",A1,149.144421,-35.141305
4032,"0","0",A,"1",A1,149.144303,-35.136799
4035,"22","197",A,"2",A2,149.144658,-35.150316
4034,"2","0",A,"1",A1,149.144540,-35.145810
4037,"40","695",A,"4",A4,149.144894,-35.159326
4036,"31","834",A,"4",A4,149.144776,-35.154821
4039,"42","587",A,"4",A4,149.145131,-35.168337
4038,"30","573",A,"4",A4,149.145013,-35.163832
4041,"23","450",A,"3",A3,149.145368,-35.177348
4040,"45","577",A,"4",A4,149.145249,-35.172843
4043,"51","922",A,"4",A4,149.145605,-35.186359
4042,"40","520",A,"3",A3,149.145486,-35.181854
4045,"32","652",A,"4",A4,149.145842,-35.195370
4044,"44","468",A,"3",A3,149.145723,-35.190864
4047,"35","526",A,"3",A3,149.146079,-35.204381
4046,"63","784",A,"4",A4,149.145960,-35.199875
4081,"10","0",A,"1",A1,149.150126,-35.357562
4080,"12","3",A,"1",A1,149.150007,-35.353057
4083,"9","0",A,"1",A1,149.150365,-35.366573
4082,"14","0",A,"1",A1,149.150246,-35.362067
4085,"19","0",A,"1",A1,149.150604,-35.375583
4084,"16","0",A,"1",A1,149.150485,-35.371078
4087,"16","0",A,"1",A1,149.150843,-35.384594
4086,"14","0",A,"1",A1,149.150724,-35.380088
4089,"16","0",A,"1",A1,149.151083,-35.393604
4088,"21","0",A,"1",A1,149.150963,-35.389099
4091,"161","0",A,"1",A1,149.151322,-35.402614
4090,"46","0",A,"1",A1,149.151202,-35.398109
4093,"26","0",A,"1",A1,149.151562,-35.411625
4092,"166","0",A,"1",A1,149.151442,-35.407120
4065,"77","375",A,"3",A3,149.148218,-35.285477
4064,"257","184",B,"2",B2,149.148099,-35.280972
4067,"1989","96",C,"1",C1,149.148456,-35.294488
4066,"54","470",A,"3",A3,149.148337,-35.289982
4069,"292","0",B,"1",B1,149.148694,-35.303498
4068,"2038","0",C,"1",C1,149.148575,-35.298993
4071,"371","422",B,"3",B3,149.148933,-35.312509
4070,"41","101",A,"1",A1,149.148813,-35.308004
4073,"293","321",B,"2",B2,149.149171,-35.321520
4072,"405","204",B,"2",B2,149.149052,-35.317014
4075,"62","416",A,"3",A3,149.149410,-35.330530
4074,"109","415",A,"3",A3,149.149290,-35.326025
4077,"59","139",A,"2",A2,149.149648,-35.339541
4076,"59","306",A,"2",A2,149.149529,-35.335036
4079,"11","64",A,"1",A1,149.149887,-35.348551
4078,"43","78",A,"1",A1,149.149768,-35.344046
3985,"41","0",A,"1",A1,149.145820,-35.402712
3984,"2","0",A,"1",A1,149.145700,-35.398207
3987,"5","0",A,"1",A1,149.146059,-35.411723
3986,"23","1",A,"1",A1,149.145939,-35.407218
3989,"0","16",A,"1",A1,149.146298,-35.420733
3988,"3","40",A,"1",A1,149.146178,-35.416228
3990,"0","0",A,"1",A1,149.146417,-35.425239
3993,"0","0",A,"1",A1,149.146776,-35.438754
3992,"0","0",A,"1",A1,149.146656,-35.434249
3995,"0","0",A,"1",A1,149.147015,-35.447765
3994,"0","0",A,"1",A1,149.146896,-35.443260
3969,"60","448",A,"3",A3,149.143912,-35.330628
3968,"154","405",A,"3",A3,149.143793,-35.326123
3971,"81","359",A,"3",A3,149.144150,-35.339639
3970,"76","425",A,"3",A3,149.144031,-35.335133
3973,"20","1",A,"1",A1,149.144388,-35.348649
3972,"61","466",A,"3",A3,149.144269,-35.344144
3975,"14","0",A,"1",A1,149.144627,-35.357660
3974,"16","3",A,"1",A1,149.144507,-35.353154
3977,"14","0",A,"1",A1,149.144865,-35.366670
3976,"13","0",A,"1",A1,149.144746,-35.362165
3979,"19","0",A,"1",A1,149.145103,-35.375681
3978,"17","0",A,"1",A1,149.144984,-35.371176
3981,"14","0",A,"1",A1,149.145342,-35.384691
3980,"16","0",A,"1",A1,149.145223,-35.380186
3983,"12","0",A,"1",A1,149.145581,-35.393702
3982,"17","0",A,"1",A1,149.145461,-35.389197
4031,"0","0",A,"1",A1,149.144185,-35.132294
4001,"0","0",A,"1",A1,149.147734,-35.474796
4003,"0","0",A,"1",A1,149.147974,-35.483806
4002,"1","0",A,"1",A1,149.147854,-35.479301
4005,"0","0",A,"1",A1,149.148214,-35.492817
4004,"0","0",A,"1",A1,149.148094,-35.488311
4007,"0","0",A,"1",A1,149.148454,-35.501827
4006,"0","0",A,"1",A1,149.148334,-35.497322
4009,"0","0",A,"1",A1,149.148694,-35.510837
4008,"0","0",A,"1",A1,149.148574,-35.506332
4011,"0","0",A,"1",A1,149.148934,-35.519848
4010,"0","0",A,"1",A1,149.148814,-35.515342
3921,"0","0",A,"1",A1,149.145344,-35.592028
3925,"0","0",A,"1",A1,149.138701,-35.132391
3924,"0","0",A,"1",A1,149.138583,-35.127885
3927,"0","0",A,"1",A1,149.138936,-35.141402
3926,"0","0",A,"1",A1,149.138818,-35.136896
3929,"26","323",A,"2",A2,149.139172,-35.150413
3928,"0","0",A,"1",A1,149.139054,-35.145907
3931,"18","846",A,"4",A4,149.139408,-35.159424
3930,"34","887",A,"4",A4,149.139290,-35.154918
3933,"54","552",A,"3",A3,149.139644,-35.168434
3932,"25","793",A,"4",A4,149.139526,-35.163929
3935,"34","618",A,"4",A4,149.139880,-35.177445
3934,"54","414",A,"3",A3,149.139762,-35.172940
3905,"0","0",A,"1",A1,149.143424,-35.519946
3904,"0","0",A,"1",A1,149.143304,-35.515441
3907,"0","0",A,"1",A1,149.143663,-35.528956
3906,"0","0",A,"1",A1,149.143543,-35.524451
3953,"63","545",A,"3",A3,149.142011,-35.258543
3952,"121","515",A,"3",A3,149.141892,-35.254037
3955,"68","372",A,"3",A3,149.142248,-35.267553
3954,"49","380",A,"3",A3,149.142130,-35.263048
3957,"174","460",A,"3",A3,149.142486,-35.276564
3956,"100","400",A,"3",A3,149.142367,-35.272059
3959,"158","300",A,"2",A2,149.142723,-35.285575
3958,"175","246",A,"2",A2,149.142604,-35.281069
3961,"187","0",A,"1",A1,149.142961,-35.294585
3960,"127","99",A,"1",A1,149.142842,-35.290080
3963,"38","3",A,"1",A1,149.143198,-35.303596
3962,"100","0",A,"1",A1,149.143079,-35.299091
3965,"623","1172",B,"5",B5,149.143436,-35.312607
3964,"487","311",B,"2",B2,149.143317,-35.308101
3967,"261","724",B,"4",B4,149.143674,-35.321617
3966,"563","1644",B,"5",B5,149.143555,-35.317112
3937,"447","92",B,"1",B1,149.140117,-35.186456
3936,"101","1049",A,"5",A5,149.139999,-35.181951
3939,"51","90",A,"1",A1,149.140353,-35.195467
3938,"98","1",A,"1",A1,149.140235,-35.190962
3941,"30","646",A,"4",A4,149.140590,-35.204478
3940,"39","707",A,"4",A4,149.140471,-35.199972
3943,"576","1",B,"1",B1,149.140826,-35.213489
3942,"424","83",B,"1",B1,149.140708,-35.208983
3945,"123","0",A,"1",A1,149.141063,-35.222499
3944,"106","0",A,"1",A1,149.140945,-35.217994
3947,"31","35",A,"1",A1,149.141300,-35.231510
3946,"49","26",A,"1",A1,149.141181,-35.227005
3949,"30","496",A,"3",A3,149.141537,-35.240521
3948,"33","111",A,"1",A1,149.141418,-35.236016
3951,"340","469",B,"3",B3,149.141774,-35.249532
3950,"45","547",A,"3",A3,149.141655,-35.245026
3857,"1952","130",C,"2",C2,149.137702,-35.303693
3856,"385","0",B,"1",B1,149.137584,-35.299188
3859,"1979","290",C,"2",C2,149.137940,-35.312704
3858,"2512","190",D,"2",D2,149.137821,-35.308199
3861,"197","507",A,"3",A3,149.138177,-35.321715
3860,"680","731",B,"4",B4,149.138058,-35.317209
3863,"150","443",A,"3",A3,149.138414,-35.330725
3862,"207","375",A,"3",A3,149.138295,-35.326220
3865,"70","529",A,"3",A3,149.138652,-35.339736
3864,"71","476",A,"3",A3,149.138533,-35.335231
3867,"13","3",A,"1",A1,149.138889,-35.348747
3866,"46","401",A,"3",A3,149.138770,-35.344241
3869,"15","0",A,"1",A1,149.139127,-35.357757
3868,"19","1",A,"1",A1,149.139008,-35.353252
3871,"16","0",A,"1",A1,149.139365,-35.366768
3870,"14","0",A,"1",A1,149.139246,-35.362263
3841,"37","29",A,"1",A1,149.135809,-35.231607
3840,"99","5",A,"1",A1,149.135691,-35.227102
3843,"26","200",A,"2",A2,149.136045,-35.240618
3842,"33","37",A,"1",A1,149.135927,-35.236113
3845,"1253","407",C,"3",C3,149.136282,-35.249629
3844,"27","481",A,"3",A3,149.136163,-35.245123
3847,"178","614",A,"4",A4,149.136518,-35.258640
3846,"1088","252",C,"2",C2,149.136400,-35.254134
3849,"94","666",A,"4",A4,149.136755,-35.267650
3848,"89","712",A,"4",A4,149.136636,-35.263145
3851,"690","477",B,"3",B3,149.136992,-35.276661
3850,"245","796",B,"4",B4,149.136873,-35.272156
3853,"1016","402",C,"3",C3,149.137228,-35.285672
3852,"2984","774",D,"4",D4,149.137110,-35.281167
3855,"2","0",A,"1",A1,149.137465,-35.294683
3854,"125","4",A,"1",A1,149.137347,-35.290177
3889,"0","0",A,"1",A1,149.141510,-35.447863
3888,"0","0",A,"1",A1,149.141390,-35.443357
3890,"0","0",A,"1",A1,149.141629,-35.452368
3895,"0","0",A,"1",A1,149.142227,-35.474894
3894,"0","0",A,"1",A1,149.142107,-35.470389
3897,"0","0",A,"1",A1,149.142466,-35.483904
3896,"0","0",A,"1",A1,149.142346,-35.479399
3899,"0","0",A,"1",A1,149.142705,-35.492915
3898,"0","0",A,"1",A1,149.142585,-35.488409
3901,"0","0",A,"1",A1,149.142944,-35.501925
3900,"0","0",A,"1",A1,149.142825,-35.497420
3903,"0","1",A,"1",A1,149.143184,-35.510935
3902,"0","0",A,"1",A1,149.143064,-35.506430
3873,"9","0",A,"1",A1,149.139603,-35.375778
3872,"8","0",A,"1",A1,149.139484,-35.371273
3875,"18","0",A,"1",A1,149.139841,-35.384789
3874,"12","0",A,"1",A1,149.139722,-35.380284
3877,"6","0",A,"1",A1,149.140079,-35.393800
3876,"9","0",A,"1",A1,149.139960,-35.389294
3879,"4","47",A,"1",A1,149.140317,-35.402810
3878,"0","0",A,"1",A1,149.140198,-35.398305
3881,"16","71",A,"1",A1,149.140555,-35.411821
3880,"12","50",A,"1",A1,149.140436,-35.407315
3883,"8","408",A,"3",A3,149.140794,-35.420831
3882,"27","353",A,"3",A3,149.140675,-35.416326
3885,"0","0",A,"1",A1,149.141032,-35.429842
3884,"2","130",A,"2",A2,149.140913,-35.425336
3887,"0","0",A,"1",A1,149.141271,-35.438852
3886,"0","0",A,"1",A1,149.141152,-35.434347
3793,"0","0",A,"1",A1,149.137196,-35.493012
3792,"0","0",A,"1",A1,149.137077,-35.488507
3795,"0","0",A,"1",A1,149.137435,-35.502023
3794,"0","0",A,"1",A1,149.137316,-35.497518
3797,"0","0",A,"1",A1,149.137674,-35.511033
3796,"1","0",A,"1",A1,149.137554,-35.506528
3799,"0","0",A,"1",A1,149.137913,-35.520044
3798,"0","0",A,"1",A1,149.137793,-35.515538
3801,"0","0",A,"1",A1,149.138152,-35.529054
3800,"0","0",A,"1",A1,149.138032,-35.524549
3803,"0","0",A,"1",A1,149.138391,-35.538064
3802,"0","1",A,"1",A1,149.138272,-35.533559
