fid,ogc_fid,sa2_main16,sa2_5dig16,sa2_name16,sa3_code16,sa3_name16,sa4_code16,sa4_name16,gcc_code16,gcc_name16,ste_code16,ste_name16,areasqkm16,Long,Lat,EJD_Total,EJD_AgriFor,EJD_Mining,EJD_Manufacturing,EJD_Util,EJD_Constr,EJD_Wholesale,EJD_Retail,EJD_AccoFood,EJD_Logistic,EJD_IT,EJD_Fin,EJD_RealEst,EJD_ProfServ,EJD_Admin,EJD_GovDef,EJD_Edu,EJD_Health,EJD_Arts,EJD_Other,EMP_Total_2016,EMP_Total_2021,ERP_2014,ERP_2015,ERP_2016,ERP_2017,ERP_2018,ERP_2019,ERP_2020,EJD_Total_Level
957,1655,403041082,41082,Lonsdale,40304,Onkaparinga,403,Adelaide - South,4GADE,Greater Adelaide,4,South Australia,9.84,138.4928752,-35.10677354,36645.35751,530.7935225,264.0375919,4171.490072,532.2919587,2898.404095,1236.052675,3760.942768,2294.219094,1597.857841,507.7318411,1106.782764,507.9727361,2217.875924,1155.256988,2252.279052,2994.384131,5106.019054,513.932612,1569.087223,0,0,28,29,30,30,30,30,30,Lv 6
958,1656,403041083,41083,McLaren Vale,40304,Onkaparinga,403,Adelaide - South,4GADE,Greater Adelaide,4,South Australia,119.5749,138.5654189,-35.20261162,23720.02587,755.7504825,186.5699818,2232.264937,273.8318856,1458.803815,659.6598501,2593.862087,1766.337548,927.8678565,341.6507943,788.459826,365.356842,1543.766744,748.2806236,1502.854072,2147.482208,3323.72518,354.5473182,878.5592294,0,0,6029,6071,6090,6151,6274,6474,6717,Lv 4
959,1657,403041084,41084,Morphett Vale - East,40304,Onkaparinga,403,Adelaide - South,4GADE,Greater Adelaide,4,South Australia,7.6836,138.5356806,-35.12006211,34154.55612,504.958054,223.8440356,2432.225388,419.7247509,2151.492,935.3745866,3868.552348,2444.338464,1304.234123,497.3867712,1164.262139,523.7154959,2230.026196,1093.404197,2278.502006,3549.235278,5494.50941,526.9093567,1334.478181,0,0,13744,13742,13739,13752,13731,13758,13783,Lv 6
960,1658,403041085,41085,Morphett Vale - West,40304,Onkaparinga,403,Adelaide - South,4GADE,Greater Adelaide,4,South Australia,5.0775,138.5155116,-35.12243205,32151.39386,495.3303149,212.5893348,2393.609815,383.3330698,2063.770896,897.8503519,3726.278284,2275.620567,1245.025462,478.9363132,1116.565568,508.8537007,2089.06813,1026.255812,2188.638484,2985.679218,5134.561269,512.2910016,1278.008256,0,0,9490,9539,9591,9662,9762,9873,10015,Lv 5
961,1661,403041088,41088,Willunga,40304,Onkaparinga,403,Adelaide - South,4GADE,Greater Adelaide,4,South Australia,85.1869,138.5423458,-35.28150454,22678.07085,574.0768645,170.2774512,1685.289417,263.4219463,1475.542475,660.9825653,2401.994027,1678.090573,969.0765276,353.7344555,780.4940491,349.7455057,1554.804026,708.1894477,1556.591233,2180.561249,3237.90611,355.5434968,872.4274289,0,0,3426,3448,3470,3504,3541,3582,3629,Lv 4
962,1662,403041089,41089,Woodcroft,40304,Onkaparinga,403,Adelaide - South,4GADE,Greater Adelaide,4,South Australia,13.5274,138.5691212,-35.10860396,30170.39439,532.2370297,206.8904947,2159.656258,366.0620976,1967.533061,845.8461026,3365.640555,2135.260762,1212.376387,467.8507575,1057.969645,465.1707114,2011.937284,977.0220654,2093.990853,2868.420689,4709.481778,480.2413695,1176.993526,0,0,11471,11519,11558,11599,11654,11727,11785,Lv 5
963,1663,404011090,41090,Beverley,40401,Charles Sturt,404,Adelaide - West,4GADE,Greater Adelaide,4,South Australia,4.2198,138.5370775,-34.88987701,58892.35377,614.699652,338.2913017,4865.500487,724.8806712,3885.189701,2051.352627,5927.462244,3744.970085,2774.061718,927.1525712,1969.124504,892.6881079,3720.806219,1879.449662,4354.642379,4639.305058,10231.34214,933.7984673,2325.318067,0,0,7675,7800,7936,8069,8252,8497,8778,Lv 9
964,1664,404011091,41091,Flinders Park,40401,Charles Sturt,404,Adelaide - West,4GADE,Greater Adelaide,4,South Australia,6.3834,138.5344533,-34.90672228,63095.36979,625.8165027,379.4800198,4614.935726,840.4774411,4019.759862,2204.804631,6535.833482,4178.106794,2918.326966,1119.22941,2447.891048,988.1531535,4457.220728,2045.144005,4811.930425,5397.925339,9687.309852,1097.698915,2565.987206,0,0,14663,14853,14866,14927,15094,15428,15712,Lv 9
965,1665,404011092,41092,Henley Beach,40401,Charles Sturt,404,Adelaide - West,4GADE,Greater Adelaide,4,South Australia,5.9563,138.5052969,-34.91789604,52806.24054,589.6333364,338.1016512,3623.140358,686.3255166,3240.803008,1543.045459,5659.281812,3890.748322,2305.226218,902.9626225,2086.909532,881.0570042,3779.618846,1698.793415,4105.736258,4773.714429,7970.390381,880.0727174,2067.546098,0,0,14982,15152,15273,15416,15614,15834,15995,Lv 8
966,1666,404011093,41093,Hindmarsh - Brompton,40401,Charles Sturt,404,Adelaide - West,4GADE,Greater Adelaide,4,South Australia,7.8961,138.5665023,-34.89775634,68996.36238,655.2701471,419.7661354,5770.294305,933.6099466,4719.982058,2461.019333,6890.942544,4598.327639,3142.574176,1248.45796,2447.451555,1005.766294,4824.300501,2332.613474,5245.024026,5581.440034,10166.34911,1230.819564,2906.760769,0,0,17972,18087,18158,18439,18594,18853,19106,Lv 10
